n,k,q,alpha,beta,rmax,weight_factor,budgets,enum_version,repair_algorithm,trial,seed,timestamp,m_pair_target,n_iter,max_trials_enum,gen_time_s,posterior_time_s,qhat_time_s,repair_time_s,total_time_s,rows_correct_full,rows_correct_support_only,n_rows_total,gv_bound,target_weight_used,uniqueness_guaranteed_gv,iters_used,enum_failures,pairs_recovered,pairs_correct,avg_active_error_dim,max_active_error_dim,frac_r_le_rmax,avg_v_weight,success,error
64,32,127,0.05,0.2,2,1.3,3,local_search,posterior_aware_prange_repair,0,644402613,2026-08-10T18:03:43.145675+00:00,1,1000,10000,0.004045009613037109,0.08279895782470703,0.14157414436340332,131.33376622200012,131.5674910545349,8,18,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.3,3,local_search,posterior_aware_prange_repair,1,1484874640,2026-08-10T18:05:54.718390+00:00,1,1000,10000,0.004013776779174805,0.08542370796203613,0.14198589324951172,131.18518018722534,131.42188811302185,8,17,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,random,induced_sd_repair,0,1789764137,2026-08-10T18:08:06.145571+00:00,1,1000,10000,0.004040956497192383,0.08631706237792969,0.14232301712036133,311.636931180954,311.8751308917999,5,27,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,random,induced_sd_repair,1,1361613335,2026-08-10T18:13:18.026271+00:00,1,1000,10000,0.003991842269897461,0.08706903457641602,0.1536569595336914,311.2225079536438,311.47264885902405,8,21,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,random,structured_sd_repair,0,1524419378,2026-08-10T18:18:29.504744+00:00,1,1000,10000,0.004041910171508789,0.0872812271118164,0.1485919952392578,311.02692914009094,311.27773213386536,7,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,random,structured_sd_repair,1,425331246,2026-08-10T18:23:40.787759+00:00,1,1000,10000,0.004015207290649414,0.08259773254394531,0.14069199562072754,310.9771180152893,311.20973014831543,11,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,random,posterior_aware_prange_repair,0,941164898,2026-08-10T18:28:52.002775+00:00,1,1000,10000,0.004069089889526367,0.08229804039001465,0.14188599586486816,311.0364279747009,311.27010107040405,10,17,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,random,posterior_aware_prange_repair,1,435102020,2026-08-10T18:34:03.278369+00:00,1,1000,10000,0.0040247440338134766,0.08342385292053223,0.14731287956237793,310.4767692089081,310.7172329425812,9,13,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,linear_combination,induced_sd_repair,0,710371822,2026-08-10T18:39:14.000788+00:00,1,1000,10000,0.00410914421081543,0.08317995071411133,0.14246201515197754,145.256098985672,145.49116206169128,12,17,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,linear_combination,induced_sd_repair,1,1625944756,2026-08-10T18:41:39.497209+00:00,1,1000,10000,0.004027128219604492,0.08255410194396973,0.1406078338623047,145.43740797042847,145.6701078414917,12,22,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,linear_combination,structured_sd_repair,0,417921815,2026-08-10T18:44:05.172471+00:00,1,1000,10000,0.0040340423583984375,0.08153486251831055,0.14256501197814941,145.70454216003418,145.93804383277893,12,17,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,linear_combination,structured_sd_repair,1,1298293808,2026-08-10T18:46:31.115788+00:00,1,1000,10000,0.004008054733276367,0.0838630199432373,0.14046478271484375,145.2759771347046,145.5095489025116,8,15,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,linear_combination,posterior_aware_prange_repair,0,1490135831,2026-08-10T18:48:56.631452+00:00,1,1000,10000,0.003988981246948242,0.08528518676757812,0.1410820484161377,145.60822200775146,145.84393501281738,10,20,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,linear_combination,posterior_aware_prange_repair,1,1358573181,2026-08-10T18:51:22.480772+00:00,1,1000,10000,0.004042148590087891,0.0820319652557373,0.14039921760559082,145.3234670162201,145.55515694618225,13,12,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,local_search,induced_sd_repair,0,52868986,2026-08-10T18:53:48.041202+00:00,1,1000,10000,0.004055976867675781,0.08585309982299805,0.14279699325561523,130.800940990448,131.03897905349731,12,16,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,local_search,induced_sd_repair,1,1154561488,2026-08-10T18:55:59.085594+00:00,1,1000,10000,0.00406193733215332,0.0862572193145752,0.14181303977966309,130.99278616905212,131.2304790019989,11,20,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,local_search,structured_sd_repair,0,804419218,2026-08-10T18:58:10.321549+00:00,1,1000,10000,0.004060029983520508,0.09119796752929688,0.1719350814819336,131.92198991775513,132.19514918327332,6,34,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,local_search,structured_sd_repair,1,657049286,2026-08-10T19:00:22.522947+00:00,1,1000,10000,0.004167795181274414,0.08412528038024902,0.14363694190979004,133.8357129096985,134.0732479095459,13,19,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,local_search,posterior_aware_prange_repair,0,1384545194,2026-08-10T19:02:36.601768+00:00,1,1000,10000,0.004051923751831055,0.08284282684326172,0.1412801742553711,132.2761538028717,132.50954413414001,5,16,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.1,3,local_search,posterior_aware_prange_repair,1,398572740,2026-08-10T19:04:49.117443+00:00,1,1000,10000,0.004076957702636719,0.08336806297302246,0.14339900016784668,131.75840210914612,131.99458575248718,7,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,random,induced_sd_repair,0,1687638314,2026-08-10T19:07:01.117672+00:00,1,1000,10000,0.004042148590087891,0.08381009101867676,0.14211678504943848,316.4699878692627,316.70530700683594,7,16,64,25,30,True,1000,972,0,0,26.0,28,0.0,,False,
64,32,127,0.05,0.2,3,1.2,3,random,induced_sd_repair,1,360785463,2026-08-10T19:12:17.829323+00:00,1,1000,10000,0.004010915756225586,0.08269810676574707,0.1427631378173828,316.8407311439514,317.07579588890076,12,20,64,25,30,True,1000,966,0,0,23.441176470588236,25,0.0,,False,
64,32,127,0.05,0.2,3,1.2,3,random,structured_sd_repair,0,1843629443,2026-08-10T19:17:34.911476+00:00,1,1000,10000,0.005393028259277344,0.08228611946105957,0.15768909454345703,494.86859011650085,495.1195487976074,14,17,64,25,30,True,1000,950,0,0,24.92,27,0.0,,False,
64,32,127,0.05,0.2,3,1.2,3,random,structured_sd_repair,1,1131127537,2026-08-10T19:25:50.038355+00:00,1,1000,10000,0.004160165786743164,0.08699798583984375,0.14191699028015137,462.14156198501587,462.3801441192627,14,14,64,25,30,True,1000,959,0,0,21.73170731707317,23,0.0,,False,
64,32,127,0.05,0.2,3,1.2,3,random,posterior_aware_prange_repair,0,1551973608,2026-08-10T19:33:32.424870+00:00,1,1000,10000,0.004058122634887695,0.08340787887573242,0.15030980110168457,318.0938620567322,318.3374660015106,11,17,64,25,30,True,1000,950,0,0,27.2,28,0.0,,False,
64,32,127,0.05,0.2,3,1.2,3,random,posterior_aware_prange_repair,1,869708871,2026-08-10T19:38:50.770358+00:00,1,1000,10000,0.004091024398803711,0.08295488357543945,0.14316606521606445,314.9429929256439,315.1789209842682,13,19,64,25,30,True,1000,944,0,0,24.910714285714285,26,0.0,,False,
64,32,127,0.05,0.2,3,1.2,3,linear_combination,induced_sd_repair,0,2035902200,2026-08-10T19:44:05.954501+00:00,1,1000,10000,0.0040569305419921875,0.08383607864379883,0.14304518699645996,149.4189419746399,149.6550350189209,8,11,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,linear_combination,induced_sd_repair,1,2038461037,2026-08-10T19:46:35.619082+00:00,1,1000,10000,0.00415802001953125,0.08630514144897461,0.1452958583831787,146.9242959022522,147.16601514816284,7,29,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,linear_combination,structured_sd_repair,0,781286860,2026-08-10T19:49:02.790394+00:00,1,1000,10000,0.004014730453491211,0.08235502243041992,0.14275503158569336,148.50806713104248,148.74256205558777,10,20,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,linear_combination,structured_sd_repair,1,512700281,2026-08-10T19:51:31.538089+00:00,1,1000,10000,0.0040318965911865234,0.08322811126708984,0.14167284965515137,148.74341297149658,148.97784399986267,14,15,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,linear_combination,posterior_aware_prange_repair,0,1642094450,2026-08-10T19:54:00.522126+00:00,1,1000,10000,0.004106998443603516,0.08233308792114258,0.14169812202453613,148.18805193901062,148.42129588127136,6,11,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,linear_combination,posterior_aware_prange_repair,1,843651751,2026-08-10T19:56:28.950273+00:00,1,1000,10000,0.004223346710205078,0.08244776725769043,0.14340686798095703,149.42474603652954,149.66053795814514,6,23,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,local_search,induced_sd_repair,0,76621424,2026-08-10T19:58:58.616182+00:00,1,1000,10000,0.004134178161621094,0.08702278137207031,0.14618706703186035,133.1381299495697,133.38097667694092,9,20,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,local_search,induced_sd_repair,1,1089151539,2026-08-10T20:01:12.002663+00:00,1,1000,10000,0.004019975662231445,0.09109878540039062,0.14388775825500488,134.07355904579163,134.318101644516,10,19,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,local_search,structured_sd_repair,0,459260183,2026-08-10T20:03:26.326206+00:00,1,1000,10000,0.004055976867675781,0.08718585968017578,0.14568114280700684,132.289048910141,132.53147530555725,7,20,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,local_search,structured_sd_repair,1,968908167,2026-08-10T20:05:38.864310+00:00,1,1000,10000,0.004189252853393555,0.11144900321960449,0.14494085311889648,133.391695022583,133.65802097320557,11,19,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,local_search,posterior_aware_prange_repair,0,751559251,2026-08-10T20:07:52.527654+00:00,1,1000,10000,0.0041010379791259766,0.08230900764465332,0.14411306381225586,132.16011881828308,132.39611864089966,6,22,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.2,3,local_search,posterior_aware_prange_repair,1,539106056,2026-08-10T20:10:04.929118+00:00,1,1000,10000,0.004003763198852539,0.09956598281860352,0.14411115646362305,132.45169687271118,132.7046549320221,9,15,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.3,3,random,induced_sd_repair,0,1729406115,2026-08-10T20:12:17.639358+00:00,1,1000,10000,0.004075050354003906,0.08823490142822266,0.14339184761047363,187.82755994796753,188.06861805915833,9,22,64,25,32,True,1000,0,0,0,26.999,29,0.0,,False,
64,32,127,0.05,0.2,3,1.3,3,random,induced_sd_repair,1,1965972985,2026-08-10T20:15:25.714301+00:00,1,1000,10000,0.00397181510925293,0.08787012100219727,0.2099628448486328,189.54178094863892,189.84967708587646,4,18,64,25,32,True,1000,0,0,0,29.753,31,0.0,,False,
64,32,127,0.05,0.2,3,1.3,3,random,structured_sd_repair,0,853344836,2026-08-10T20:18:35.569123+00:00,1,1000,10000,0.0039920806884765625,0.08301901817321777,0.14257216453552246,4412.181653022766,4412.41680431366,14,18,64,25,32,True,1000,0,0,0,25.314,27,0.0,,False,
64,32,127,0.05,0.2,3,1.3,3,random,structured_sd_repair,1,1786782659,2026-08-10T21:32:07.995245+00:00,1,1000,10000,0.004361152648925781,0.08837580680847168,0.14336633682250977,4436.26630282402,4436.50825881958,7,18,64,25,32,True,1000,0,0,0,27.983,31,0.0,,False,
64,32,127,0.05,0.2,3,1.3,3,random,posterior_aware_prange_repair,0,777732471,2026-08-10T22:46:04.510053+00:00,1,1000,10000,0.0043828487396240234,0.08408117294311523,0.1436901092529297,208.66620898246765,208.90399599075317,9,26,64,25,32,True,1000,0,0,0,25.905,28,0.0,,False,
64,32,127,0.05,0.2,3,1.3,3,random,posterior_aware_prange_repair,1,1365195150,2026-08-10T22:49:33.420353+00:00,1,1000,10000,0.0054781436920166016,0.08362007141113281,0.14434599876403809,207.65464282035828,207.89344382286072,7,14,64,25,32,True,1000,0,0,0,28.661,30,0.0,,False,
64,32,127,0.05,0.2,3,1.3,3,linear_combination,induced_sd_repair,0,646846653,2026-08-10T22:53:01.319435+00:00,1,1000,10000,0.004086017608642578,0.08393716812133789,0.14264822006225586,149.55426478385925,149.79074501991272,13,21,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.3,3,linear_combination,induced_sd_repair,1,781814249,2026-08-10T22:55:31.115946+00:00,1,1000,10000,0.004187107086181641,0.08408403396606445,0.14320111274719238,147.73917198181152,147.97592997550964,10,11,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.3,3,linear_combination,structured_sd_repair,0,2014675329,2026-08-10T22:57:59.097054+00:00,1,1000,10000,0.0041751861572265625,0.10055112838745117,0.1425800323486328,149.0477077960968,149.30042219161987,11,14,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.3,3,linear_combination,structured_sd_repair,1,1872242116,2026-08-10T23:00:28.403474+00:00,1,1000,10000,0.00422978401184082,0.08352804183959961,0.14152002334594727,148.53525114059448,148.7698302268982,10,15,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.3,3,linear_combination,posterior_aware_prange_repair,0,993640399,2026-08-10T23:02:57.178648+00:00,1,1000,10000,0.0041790008544921875,0.08656573295593262,0.14168906211853027,147.4120352268219,147.6497941017151,6,18,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.3,3,linear_combination,posterior_aware_prange_repair,1,1064524150,2026-08-10T23:05:24.834528+00:00,1,1000,10000,0.004187107086181641,0.08770895004272461,0.15713095664978027,149.6795699596405,149.9340889453888,11,17,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.3,3,local_search,induced_sd_repair,0,782660778,2026-08-10T23:07:54.774948+00:00,1,1000,10000,0.004155874252319336,0.09616279602050781,0.15421295166015625,133.31116199493408,133.57085299491882,4,7,64,25,32,True,1000,999,0,0,31.0,31,0.0,,False,
64,32,127,0.05,0.2,3,1.3,3,local_search,induced_sd_repair,1,1769833136,2026-08-10T23:10:08.351562+00:00,1,1000,10000,0.0042002201080322266,0.08380889892578125,0.14422607421875,134.74298691749573,134.98065495491028,6,21,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.3,3,local_search,structured_sd_repair,0,1174546789,2026-08-10T23:12:23.340028+00:00,1,1000,10000,0.0045680999755859375,0.08513498306274414,0.14540982246398926,134.93861198425293,135.1794412136078,12,16,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.3,3,local_search,structured_sd_repair,1,1769402611,2026-08-10T23:14:38.525538+00:00,1,1000,10000,0.004233121871948242,0.08470296859741211,0.1600940227508545,133.0360231399536,133.29063892364502,8,18,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.3,3,local_search,posterior_aware_prange_repair,0,1575580110,2026-08-10T23:16:51.822069+00:00,1,1000,10000,0.004091978073120117,0.0838022232055664,0.1433570384979248,137.00311994552612,137.2398340702057,9,11,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,3,1.3,3,local_search,posterior_aware_prange_repair,1,701678574,2026-08-10T23:19:09.068233+00:00,1,1000,10000,0.00422978401184082,0.08309078216552734,0.1421670913696289,134.18300199508667,134.4181661605835,16,16,64,25,32,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,random,induced_sd_repair,0,2041202285,2026-08-10T23:21:23.491606+00:00,1,1000,10000,0.022578954696655273,0.28836989402770996,0.6174111366271973,606.7085061073303,607.6608300209045,87,21,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,random,induced_sd_repair,1,1627374915,2026-08-10T23:31:31.180129+00:00,1,1000,10000,0.015537023544311523,0.31349706649780273,0.6923861503601074,601.2576248645782,602.3034698963165,73,26,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,random,structured_sd_repair,0,1894825209,2026-08-10T23:41:33.504365+00:00,1,1000,10000,0.015304088592529297,0.33094191551208496,0.6707677841186523,604.2104017734528,605.2500839233398,96,19,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,random,structured_sd_repair,1,682057545,2026-08-10T23:51:38.774787+00:00,1,1000,10000,0.01528620719909668,0.29389405250549316,0.6733388900756836,604.5841736793518,605.590026140213,91,31,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,random,posterior_aware_prange_repair,0,1888061372,2026-08-11T00:01:44.386618+00:00,1,1000,10000,0.01512598991394043,0.30027294158935547,0.664222002029419,602.6093459129333,603.6112358570099,92,18,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,random,posterior_aware_prange_repair,1,202009708,2026-08-11T00:11:48.025167+00:00,1,1000,10000,0.017143964767456055,0.3548910617828369,0.744365930557251,603.2439370155334,604.3829121589661,89,22,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,linear_combination,induced_sd_repair,0,789163267,2026-08-11T00:21:52.438102+00:00,1,1000,10000,0.02825188636779785,0.2947671413421631,0.6118948459625244,264.52303409576416,265.48067021369934,83,18,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,linear_combination,induced_sd_repair,1,75576256,2026-08-11T00:26:17.937937+00:00,1,1000,10000,0.015437126159667969,0.3059210777282715,0.6118929386138916,264.34261202812195,265.29838013648987,88,15,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,linear_combination,structured_sd_repair,0,1402082599,2026-08-11T00:30:43.255394+00:00,1,1000,10000,0.015410900115966797,0.33051204681396484,0.613807201385498,264.27943897247314,265.2618169784546,98,20,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,linear_combination,structured_sd_repair,1,1242648517,2026-08-11T00:35:08.540221+00:00,1,1000,10000,0.015987873077392578,0.34120821952819824,0.6296889781951904,263.01171803474426,264.0222542285919,97,26,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,linear_combination,posterior_aware_prange_repair,0,1229505753,2026-08-11T00:39:32.582581+00:00,1,1000,10000,0.02566671371459961,0.2918667793273926,0.6494460105895996,263.0745930671692,264.06709814071655,85,28,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,linear_combination,posterior_aware_prange_repair,1,565625999,2026-08-11T00:43:56.679790+00:00,1,1000,10000,0.018162965774536133,0.2880859375,0.6678130626678467,264.4457497596741,265.4453167915344,97,17,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,local_search,induced_sd_repair,0,345850313,2026-08-11T00:48:22.154810+00:00,1,1000,10000,0.019888877868652344,0.3015611171722412,0.6453430652618408,251.06072115898132,252.04977583885193,78,22,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,local_search,induced_sd_repair,1,158677358,2026-08-11T00:52:34.224820+00:00,1,1000,10000,0.015403032302856445,0.31711411476135254,0.6709580421447754,248.55916810035706,249.5863070487976,90,27,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,local_search,structured_sd_repair,0,2075833426,2026-08-11T00:56:43.830376+00:00,1,1000,10000,0.015276193618774414,0.30864596366882324,0.6711530685424805,249.20581102371216,250.22328114509583,84,28,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,local_search,structured_sd_repair,1,1199449381,2026-08-11T01:00:54.072542+00:00,1,1000,10000,0.015225887298583984,0.3095250129699707,0.6755800247192383,248.9749300479889,249.9980330467224,94,23,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,local_search,posterior_aware_prange_repair,0,1646161677,2026-08-11T01:05:04.089988+00:00,1,1000,10000,0.01573920249938965,0.3281247615814209,0.6768062114715576,247.93923807144165,248.98244190216064,84,21,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.1,3,local_search,posterior_aware_prange_repair,1,1544730170,2026-08-11T01:09:13.091371+00:00,1,1000,10000,0.015413999557495117,0.286959171295166,0.6213021278381348,248.08600401878357,249.0319628715515,89,17,128,49,54,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,random,induced_sd_repair,0,264884851,2026-08-11T01:13:22.142591+00:00,1,1000,10000,0.015168905258178711,0.28983187675476074,0.6769568920135498,589.2270770072937,590.2331290245056,82,26,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,random,induced_sd_repair,1,980054111,2026-08-11T01:23:12.394788+00:00,1,1000,10000,0.015326261520385742,0.30457186698913574,0.6974940299987793,591.4431521892548,592.4833998680115,105,16,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,random,structured_sd_repair,0,1687266131,2026-08-11T01:33:04.897216+00:00,1,1000,10000,0.01522517204284668,0.290647029876709,0.6090092658996582,590.6612501144409,591.5985169410706,87,23,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,random,structured_sd_repair,1,325675048,2026-08-11T01:42:56.514592+00:00,1,1000,10000,0.015224933624267578,0.2903468608856201,0.6666321754455566,590.3431620597839,591.3381991386414,80,23,128,49,59,True,1000,998,0,0,20.0,20,0.0,,False,
128,64,127,0.01,0.05,1,1.2,3,random,posterior_aware_prange_repair,0,1234775216,2026-08-11T01:52:47.871759+00:00,1,1000,10000,0.015053033828735352,0.31504201889038086,0.6088581085205078,590.5192520618439,591.4799602031708,83,21,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,random,posterior_aware_prange_repair,1,1006177942,2026-08-11T02:02:39.370738+00:00,1,1000,10000,0.015091896057128906,0.28947925567626953,0.6633498668670654,592.8291280269623,593.8202338218689,88,20,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,linear_combination,induced_sd_repair,0,1525122661,2026-08-11T02:12:33.215724+00:00,1,1000,10000,0.015107154846191406,0.28946709632873535,0.6110548973083496,261.4406690597534,262.37907099723816,89,31,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,linear_combination,induced_sd_repair,1,1279186704,2026-08-11T02:16:55.613708+00:00,1,1000,10000,0.01544189453125,0.31508803367614746,0.686394214630127,261.5291862487793,262.5693418979645,112,16,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,linear_combination,structured_sd_repair,0,1423156154,2026-08-11T02:21:18.202163+00:00,1,1000,10000,0.015352964401245117,0.30193185806274414,0.682236909866333,262.18705797195435,263.20894742012024,98,19,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,linear_combination,structured_sd_repair,1,1278404337,2026-08-11T02:25:41.429941+00:00,1,1000,10000,0.015382051467895508,0.30167508125305176,0.6104938983917236,261.8885781764984,262.8388321399689,86,30,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,linear_combination,posterior_aware_prange_repair,0,2077618679,2026-08-11T02:30:04.287686+00:00,1,1000,10000,0.01539301872253418,0.3032572269439697,0.670706033706665,261.8883922100067,262.899906873703,83,20,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,linear_combination,posterior_aware_prange_repair,1,681386671,2026-08-11T02:34:27.206762+00:00,1,1000,10000,0.015187978744506836,0.3316810131072998,0.6673259735107422,265.97745299339294,267.0138192176819,92,15,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,local_search,induced_sd_repair,0,1277671531,2026-08-11T02:38:54.243500+00:00,1,1000,10000,0.01526784896850586,0.3023402690887451,0.6777389049530029,250.0342309474945,251.0542049407959,97,12,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,local_search,induced_sd_repair,1,1908199450,2026-08-11T02:43:05.316968+00:00,1,1000,10000,0.015438079833984375,0.28962206840515137,0.6882948875427246,251.07202410697937,252.08745098114014,90,24,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,local_search,structured_sd_repair,0,12341835,2026-08-11T02:47:17.426650+00:00,1,1000,10000,0.015139102935791016,0.3157200813293457,0.6978092193603516,249.06499814987183,250.11620497703552,98,18,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,local_search,structured_sd_repair,1,1635035124,2026-08-11T02:51:27.562395+00:00,1,1000,10000,0.015269994735717773,0.29053783416748047,0.6787581443786621,248.57656002044678,249.58400797843933,82,22,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,local_search,posterior_aware_prange_repair,0,849199712,2026-08-11T02:55:37.165665+00:00,1,1000,10000,0.015064716339111328,0.2823760509490967,0.6141760349273682,248.23842692375183,249.17177414894104,85,18,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.2,3,local_search,posterior_aware_prange_repair,1,1745811397,2026-08-11T02:59:46.356108+00:00,1,1000,10000,0.015168190002441406,0.282606840133667,0.653634786605835,248.18232679367065,249.15611600875854,87,27,128,49,59,True,1000,1000,0,0,,,,,False,
128,64,127,0.01,0.05,1,1.3,3,random,induced_sd_repair,0,887041688,2026-08-11T03:03:55.530806+00:00,1,1000,10000,0.015105962753295898,0.32654809951782227,0.6348719596862793,508.1012680530548,509.10764503479004,85,24,128,49,64,True,1000,0,0,0,22.169,24,0.0,,False,
128,64,127,0.01,0.05,1,1.3,3,random,induced_sd_repair,1,315093676,2026-08-11T03:12:24.657146+00:00,1,1000,10000,0.01487421989440918,0.2850370407104492,0.5997800827026367,508.67164516448975,509.5927588939667,84,17,128,49,64,True,1000,0,0,0,20.1,23,0.0,,False,
128,64,127,0.01,0.05,1,1.3,3,random,structured_sd_repair,0,1689823417,2026-08-11T03:20:54.269183+00:00,1,1000,10000,0.014918804168701172,0.29068803787231445,0.6607728004455566,24.593842029571533,25.58241605758667,89,27,128,49,64,True,1000,0,0,0,23.787,26,0.0,,False,
