n,k,q,alpha,beta,rmax,weight_factor,budgets,enum_version,trial,seed,timestamp,m_pair_target,n_iter,max_trials_enum,gen_time_s,posterior_time_s,qhat_time_s,repair_time_s,total_time_s,rows_correct_full,rows_correct_support_only,n_rows_total,gv_bound,target_weight_used,uniqueness_guaranteed_gv,iters_used,enum_failures,pairs_recovered,pairs_correct,avg_active_error_dim,max_active_error_dim,frac_r_le_rmax,avg_v_weight,success,error
7,3,7,0.01,0.05,1,1.5,3,linear_combination,0,2143854611,2026-07-28T22:58:59.094214+00:00,2,500,500,9.894371032714844e-05,0.00011301040649414062,0.0004830360412597656,0.00843191146850586,0.009339094161987305,5,0,7,4,6,False,32,0,2,2,1.7419354838709677,2,0.25806451612903225,5.0,True,
7,3,7,0.01,0.05,1,1.5,3,linear_combination,1,1248542706,2026-07-28T22:58:59.103921+00:00,2,500,500,0.00012803077697753906,0.0002589225769042969,0.0006589889526367188,0.0028076171875,0.004164934158325195,6,1,7,4,6,False,12,0,2,2,0.8181818181818182,1,1.0,6.0,True,
7,3,7,0.01,0.05,1,1.5,3,linear_combination,2,2027513188,2026-07-28T22:58:59.108518+00:00,2,500,500,0.0001239776611328125,0.00011897087097167969,0.000492095947265625,0.0004119873046875,0.0013859272003173828,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,1.5,3,linear_combination,3,469139085,2026-07-28T22:58:59.110245+00:00,2,500,500,0.00010395050048828125,0.00011420249938964844,0.0004811286926269531,0.0033507347106933594,0.004263162612915039,6,1,7,4,6,False,14,0,2,2,0.8461538461538461,1,1.0,5.0,True,
7,3,7,0.01,0.05,1,1.5,3,linear_combination,4,349529530,2026-07-28T22:58:59.114825+00:00,2,500,500,0.00010013580322265625,0.00011754035949707031,0.0005261898040771484,0.0004298686981201172,0.0014121532440185547,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,1.5,3,local_search,0,451078082,2026-07-28T22:58:59.116568+00:00,2,500,500,0.00011515617370605469,0.00011610984802246094,0.0005128383636474609,0.00017118453979492188,0.0011398792266845703,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.01,0.05,1,1.5,3,local_search,1,534593638,2026-07-28T22:58:59.118022+00:00,2,500,500,0.00010585784912109375,0.00011420249938964844,0.0005078315734863281,0.014247894287109375,0.015198945999145508,5,2,7,4,6,False,80,0,2,2,1.5316455696202531,2,0.4430379746835443,5.0,True,
7,3,7,0.01,0.05,1,1.5,3,local_search,2,1322153461,2026-07-28T22:58:59.133640+00:00,2,500,500,0.0001518726348876953,0.00012612342834472656,0.0004990100860595703,0.0008208751678466797,0.0018570423126220703,5,0,7,4,6,False,6,0,2,2,1.6,2,0.4,5.5,True,
7,3,7,0.01,0.05,1,1.5,3,local_search,3,67522197,2026-07-28T22:58:59.135830+00:00,2,500,500,0.00010204315185546875,0.00011181831359863281,0.0006012916564941406,0.0035409927368164062,0.004611015319824219,6,1,7,4,6,False,21,0,2,2,0.9,1,1.0,5.5,True,
7,3,7,0.01,0.05,1,1.5,3,local_search,4,1213551283,2026-07-28T22:58:59.140892+00:00,2,500,500,0.000141143798828125,0.00011873245239257812,0.0005180835723876953,0.038435935974121094,0.03947806358337402,4,0,7,4,6,False,217,0,2,2,2.4675925925925926,3,0.032407407407407406,4.0,True,
7,3,7,0.01,0.05,1,1.5,5,random,0,108226069,2026-07-28T22:58:59.180845+00:00,2,500,500,0.0001518726348876953,0.0001232624053955078,0.0004968643188476562,0.0006909370422363281,0.0017249584197998047,6,1,7,4,6,False,5,0,2,2,0.5,1,1.0,5.0,True,
7,3,7,0.01,0.05,1,1.5,5,random,1,1605178712,2026-07-28T22:58:59.182916+00:00,2,500,500,0.00011110305786132812,0.00011801719665527344,0.0004837512969970703,0.00014090538024902344,0.001071929931640625,6,1,7,4,6,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.01,0.05,1,1.5,5,random,2,982880164,2026-07-28T22:58:59.184301+00:00,2,500,500,0.00010704994201660156,0.00011587142944335938,0.0004901885986328125,0.0002429485321044922,0.0011839866638183594,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,4.5,True,
7,3,7,0.01,0.05,1,1.5,5,random,3,116514535,2026-07-28T22:58:59.186218+00:00,2,500,500,0.00017714500427246094,0.00014209747314453125,0.0005929470062255859,0.0019347667694091797,0.0034029483795166016,6,1,7,4,6,False,10,0,2,2,0.7777777777777778,1,1.0,5.5,True,
7,3,7,0.01,0.05,1,1.5,5,random,4,1261788248,2026-07-28T22:58:59.190187+00:00,2,500,500,0.00017404556274414062,0.00014209747314453125,0.0005850791931152344,0.0006568431854248047,0.0023550987243652344,5,2,7,4,6,False,5,0,2,2,1.0,2,0.5,4.0,True,
7,3,7,0.01,0.05,1,1.5,5,linear_combination,0,671882042,2026-07-28T22:58:59.192973+00:00,2,500,500,0.00013899803161621094,0.00012373924255371094,0.0005550384521484375,0.1723341941833496,0.17340612411499023,3,0,7,4,6,False,500,0,0,0,3.226,4,0.02,,False,
7,3,7,0.01,0.05,1,1.5,5,linear_combination,1,959825367,2026-07-28T22:58:59.367068+00:00,2,500,500,0.0001590251922607422,0.0001347064971923828,0.0005471706390380859,0.0004181861877441406,0.0015599727630615234,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,1.5,5,linear_combination,2,841312395,2026-07-28T22:58:59.368979+00:00,2,500,500,0.00011014938354492188,0.00013065338134765625,0.0005571842193603516,0.0026350021362304688,0.0036978721618652344,6,1,7,4,6,False,10,0,2,2,0.7777777777777778,1,1.0,5.0,True,
7,3,7,0.01,0.05,1,1.5,5,linear_combination,3,448549787,2026-07-28T22:58:59.373112+00:00,2,500,500,0.00019502639770507812,0.0007669925689697266,0.0030701160430908203,0.016742229461669922,0.02174210548400879,6,1,7,4,6,False,15,0,2,2,0.8571428571428571,1,1.0,5.0,True,
7,3,7,0.01,0.05,1,1.5,5,linear_combination,4,2066248522,2026-07-28T22:58:59.396391+00:00,2,500,500,0.0002391338348388672,0.00012969970703125,0.0005412101745605469,0.0004181861877441406,0.0016760826110839844,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.01,0.05,1,1.5,5,local_search,0,1340204726,2026-07-28T22:58:59.398613+00:00,2,500,500,0.0001652240753173828,0.0001327991485595703,0.0007851123809814453,0.027659893035888672,0.029633045196533203,4,0,7,4,6,False,96,0,2,2,2.389473684210526,3,0.05263157894736842,4.5,True,
7,3,7,0.01,0.05,1,1.5,5,local_search,1,1358539881,2026-07-28T22:58:59.428723+00:00,2,500,500,0.00016498565673828125,0.00012302398681640625,0.0005028247833251953,0.012681007385253906,0.013751745223999023,5,2,7,4,6,False,52,0,2,2,1.4901960784313726,2,0.47058823529411764,4.0,True,
7,3,7,0.01,0.05,1,1.5,5,local_search,2,1635823741,2026-07-28T22:58:59.442902+00:00,2,500,500,0.00015211105346679688,0.0001220703125,0.0005059242248535156,0.0019888877868652344,0.0030362606048583984,5,0,7,4,6,False,10,0,2,2,1.7777777777777777,2,0.2222222222222222,5.0,True,
7,3,7,0.01,0.05,1,1.5,5,local_search,3,972461157,2026-07-28T22:58:59.446286+00:00,2,500,500,0.00010991096496582031,0.00012612342834472656,0.0005240440368652344,0.00025010108947753906,0.0012629032135009766,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.01,0.05,1,1.5,5,local_search,4,1503998338,2026-07-28T22:58:59.447903+00:00,2,500,500,0.00012803077697753906,0.00011610984802246094,0.00049591064453125,0.00024080276489257812,0.0012280941009521484,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,1.5,10,random,0,1251583741,2026-07-28T22:58:59.449459+00:00,2,500,500,0.00010919570922851562,0.00011396408081054688,0.0005028247833251953,0.00012803077697753906,0.0010828971862792969,6,1,7,4,6,False,3,0,2,2,0.0,0,1.0,3.0,True,
7,3,7,0.01,0.05,1,1.5,10,random,1,326455142,2026-07-28T22:58:59.450858+00:00,2,500,500,0.00010180473327636719,0.00011706352233886719,0.0005130767822265625,0.00017499923706054688,0.0011301040649414062,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,4.5,True,
7,3,7,0.01,0.05,1,1.5,10,random,2,827434043,2026-07-28T22:58:59.452332+00:00,2,500,500,0.0001239776611328125,0.00013208389282226562,0.0005719661712646484,0.00021982192993164062,0.0013227462768554688,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,5.0,True,
7,3,7,0.01,0.05,1,1.5,10,random,3,188385055,2026-07-28T22:58:59.454057+00:00,2,500,500,0.0003070831298828125,0.0003268718719482422,0.0006630420684814453,0.000244140625,0.0018780231475830078,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,5.0,True,
7,3,7,0.01,0.05,1,1.5,10,random,4,2082015959,2026-07-28T22:58:59.456326+00:00,2,500,500,0.00014901161193847656,0.00013494491577148438,0.0005381107330322266,0.0007350444793701172,0.0017819404602050781,5,0,7,4,6,False,4,0,2,2,1.3333333333333333,2,0.6666666666666666,4.5,True,
7,3,7,0.01,0.05,1,1.5,10,linear_combination,0,1133808743,2026-07-28T22:58:59.458470+00:00,2,500,500,0.00011396408081054688,0.00012803077697753906,0.0005290508270263672,0.002340078353881836,0.0033490657806396484,6,1,7,4,6,False,7,0,2,2,0.6666666666666666,1,1.0,5.0,True,
7,3,7,0.01,0.05,1,1.5,10,linear_combination,1,501259753,2026-07-28T22:58:59.462194+00:00,2,500,500,0.00011587142944335938,0.0001270771026611328,0.0005350112915039062,0.0004341602325439453,0.0014519691467285156,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,5.0,True,
7,3,7,0.01,0.05,1,1.5,10,linear_combination,2,333055256,2026-07-28T22:58:59.463977+00:00,2,500,500,0.0001227855682373047,0.00012993812561035156,0.0005481243133544922,0.0031402111053466797,0.00417780876159668,5,0,7,4,6,False,8,0,2,2,1.7142857142857142,2,0.2857142857142857,5.5,True,
7,3,7,0.01,0.05,1,1.5,10,linear_combination,3,632200741,2026-07-28T22:58:59.468791+00:00,2,500,500,0.0004172325134277344,0.00014209747314453125,0.0008597373962402344,0.0006968975067138672,0.0024862289428710938,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.01,0.05,1,1.5,10,linear_combination,4,849176603,2026-07-28T22:58:59.471805+00:00,2,500,500,0.0001609325408935547,0.00013017654418945312,0.0005347728729248047,0.00044608116149902344,0.0015439987182617188,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,5.0,True,
7,3,7,0.01,0.05,1,1.5,10,local_search,0,607530006,2026-07-28T22:58:59.473707+00:00,2,500,500,0.00011301040649414062,0.00012087821960449219,0.0005340576171875,0.00026679039001464844,0.0012717247009277344,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,1.5,10,local_search,1,1530546628,2026-07-28T22:58:59.475342+00:00,2,500,500,0.0001251697540283203,0.00011491775512695312,0.0004949569702148438,0.0002818107604980469,0.0012562274932861328,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.01,0.05,1,1.5,10,local_search,2,1113478547,2026-07-28T22:58:59.476945+00:00,2,500,500,0.0001270771026611328,0.00012111663818359375,0.0005078315734863281,0.000286102294921875,0.0013110637664794922,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,1.5,10,local_search,3,1648135985,2026-07-28T22:58:59.478591+00:00,2,500,500,0.0001049041748046875,0.0001220703125,0.0005278587341308594,0.00027298927307128906,0.0012509822845458984,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,1.5,10,local_search,4,583985658,2026-07-28T22:58:59.480171+00:00,2,500,500,0.0001049041748046875,0.0001227855682373047,0.0005352497100830078,0.0014519691467285156,0.0024487972259521484,6,1,7,4,6,False,7,0,2,2,0.6666666666666666,1,1.0,4.5,True,
7,3,7,0.01,0.05,1,2.0,2,random,0,1929674059,2026-07-28T22:58:59.482943+00:00,2,500,500,0.00010395050048828125,0.00011706352233886719,0.0005190372467041016,0.00011420249938964844,0.001085042953491211,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.01,0.05,1,2.0,2,random,1,1441891819,2026-07-28T22:58:59.484356+00:00,2,500,500,0.00010013580322265625,0.0001220703125,0.0005259513854980469,0.00012803077697753906,0.0011472702026367188,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,4.5,True,
7,3,7,0.01,0.05,1,2.0,2,random,2,771362856,2026-07-28T22:58:59.485829+00:00,2,500,500,0.00010585784912109375,0.00011324882507324219,0.0010738372802734375,0.00019812583923339844,0.0018107891082763672,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.01,0.05,1,2.0,2,random,3,1550908260,2026-07-28T22:58:59.488162+00:00,2,500,500,0.00013899803161621094,0.00013518333435058594,0.0005059242248535156,0.00015497207641601562,0.0011661052703857422,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,5.0,True,
7,3,7,0.01,0.05,1,2.0,2,random,4,1237923987,2026-07-28T22:58:59.489681+00:00,2,500,500,0.000102996826171875,0.00011515617370605469,0.0004889965057373047,0.0001678466796875,0.0011031627655029297,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.5,True,
7,3,7,0.01,0.05,1,2.0,2,linear_combination,0,1739867499,2026-07-28T22:58:59.491115+00:00,2,500,500,0.00010204315185546875,0.00011801719665527344,0.0005280971527099609,0.02491283416748047,0.025880813598632812,5,2,7,4,8,False,100,0,2,2,1.696969696969697,2,0.2828282828282828,4.0,True,
7,3,7,0.01,0.05,1,2.0,2,linear_combination,1,1755698170,2026-07-28T22:58:59.517479+00:00,2,500,500,0.0001678466796875,0.00012803077697753906,0.0005328655242919922,0.00037097930908203125,0.0015139579772949219,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,2.0,2,linear_combination,2,1956746992,2026-07-28T22:58:59.519350+00:00,2,500,500,0.000186920166015625,0.0004329681396484375,0.0005960464477539062,0.00038123130798339844,0.0018777847290039062,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.5,True,
7,3,7,0.01,0.05,1,2.0,2,linear_combination,3,1604065534,2026-07-28T22:58:59.521635+00:00,2,500,500,0.0001201629638671875,0.00012302398681640625,0.0004928112030029297,0.002310037612915039,0.003278017044067383,6,1,7,4,8,False,11,0,2,2,0.8,1,1.0,5.5,True,
7,3,7,0.01,0.05,1,2.0,2,linear_combination,4,571385474,2026-07-28T22:58:59.525288+00:00,2,500,500,0.0001270771026611328,0.00011706352233886719,0.0005228519439697266,0.0003781318664550781,0.0014050006866455078,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,7.0,True,
7,3,7,0.01,0.05,1,2.0,2,local_search,0,1393056771,2026-07-28T22:58:59.527027+00:00,2,500,500,0.00011110305786132812,0.00012493133544921875,0.0005261898040771484,0.009019136428833008,0.010018110275268555,5,2,7,4,8,False,57,0,2,2,1.6607142857142858,2,0.30357142857142855,4.0,True,
7,3,7,0.01,0.05,1,2.0,2,local_search,1,713453191,2026-07-28T22:58:59.537493+00:00,2,500,500,0.0002548694610595703,0.0001430511474609375,0.000560760498046875,0.0012662410736083984,0.0025069713592529297,6,1,7,4,8,False,10,0,2,2,0.7777777777777778,1,1.0,5.0,True,
7,3,7,0.01,0.05,1,2.0,2,local_search,2,357376303,2026-07-28T22:58:59.540398+00:00,2,500,500,0.00011420249938964844,0.00011277198791503906,0.0005130767822265625,0.00038909912109375,0.0013589859008789062,5,0,7,4,8,False,4,0,2,2,1.3333333333333333,2,0.6666666666666666,5.5,True,
7,3,7,0.01,0.05,1,2.0,2,local_search,3,1328862195,2026-07-28T22:58:59.542100+00:00,2,500,500,0.00011086463928222656,0.00012803077697753906,0.000514984130859375,0.00020599365234375,0.001180887222290039,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,7.0,True,
7,3,7,0.01,0.05,1,2.0,2,local_search,4,1370803140,2026-07-28T22:58:59.543596+00:00,2,500,500,0.00010800361633300781,0.00011777877807617188,0.0005059242248535156,0.00019025802612304688,0.001138925552368164,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.5,True,
7,3,7,0.01,0.05,1,2.0,3,random,0,1331795054,2026-07-28T22:58:59.545040+00:00,2,500,500,0.0001010894775390625,0.00012183189392089844,0.0005280971527099609,0.0001628398895263672,0.0011260509490966797,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.01,0.05,1,2.0,3,random,1,1813748539,2026-07-28T22:58:59.546480+00:00,2,500,500,0.00010013580322265625,0.00012087821960449219,0.0005223751068115234,0.0003859996795654297,0.0013439655303955078,6,1,7,4,8,False,4,0,2,2,0.3333333333333333,1,1.0,5.5,True,
7,3,7,0.01,0.05,1,2.0,3,random,2,1141270188,2026-07-28T22:58:59.548230+00:00,2,500,500,0.00011801719665527344,0.00011801719665527344,0.0005271434783935547,0.0001780986785888672,0.0011813640594482422,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.01,0.05,1,2.0,3,random,3,1641135113,2026-07-28T22:58:59.549742+00:00,2,500,500,0.00010538101196289062,0.00011515617370605469,0.0004858970642089844,0.0028579235076904297,0.0037980079650878906,6,1,7,4,8,False,18,0,2,2,0.8823529411764706,1,1.0,5.0,True,
7,3,7,0.01,0.05,1,2.0,3,random,4,520846059,2026-07-28T22:58:59.553860+00:00,2,500,500,0.00010418891906738281,0.00015974044799804688,0.0007069110870361328,0.0785830020904541,0.07988619804382324,2,1,7,4,8,False,500,0,0,0,3.68,5,0.0,,False,
7,3,7,0.01,0.05,1,2.0,3,linear_combination,0,232501236,2026-07-28T22:58:59.634418+00:00,2,500,500,0.00015282630920410156,0.00012922286987304688,0.0005538463592529297,0.0004086494445800781,0.0015380382537841797,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,2.0,3,linear_combination,1,533863048,2026-07-28T22:58:59.636310+00:00,2,500,500,0.000110626220703125,0.0001289844512939453,0.0005340576171875,0.0004048347473144531,0.0014188289642333984,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.5,True,
7,3,7,0.01,0.05,1,2.0,3,linear_combination,2,461841094,2026-07-28T22:58:59.638055+00:00,2,500,500,0.00010585784912109375,0.00012803077697753906,0.0005290508270263672,0.000431060791015625,0.0014319419860839844,6,1,7,4,8,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.01,0.05,1,2.0,3,linear_combination,3,1698899172,2026-07-28T22:58:59.639799+00:00,2,500,500,0.00010895729064941406,0.0001289844512939453,0.0005350112915039062,0.010113000869750977,0.01110696792602539,4,1,7,4,8,False,37,0,2,2,2.4444444444444446,3,0.05555555555555555,4.0,True,
7,3,7,0.01,0.05,1,2.0,3,linear_combination,4,303281222,2026-07-28T22:58:59.651281+00:00,2,500,500,0.00012302398681640625,0.00013184547424316406,0.0005192756652832031,0.0004069805145263672,0.0014278888702392578,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,7.0,True,
7,3,7,0.01,0.05,1,2.0,3,local_search,0,666566795,2026-07-28T22:58:59.653027+00:00,2,500,500,0.00010776519775390625,0.00012803077697753906,0.0005421638488769531,0.014259815216064453,0.015248775482177734,4,0,7,4,8,False,77,0,2,2,2.6578947368421053,3,0.06578947368421052,4.0,True,
7,3,7,0.01,0.05,1,2.0,3,local_search,1,2039958135,2026-07-28T22:58:59.668731+00:00,2,500,500,0.00016260147094726562,0.00012421607971191406,0.0005319118499755859,0.02126598358154297,0.022383689880371094,5,2,7,4,8,False,112,0,2,2,1.7657657657657657,2,0.21621621621621623,4.0,True,
7,3,7,0.01,0.05,1,2.0,3,local_search,2,945568922,2026-07-28T22:58:59.691637+00:00,2,500,500,0.0001780986785888672,0.00015091896057128906,0.0005581378936767578,0.0001919269561767578,0.0013539791107177734,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.5,True,
7,3,7,0.01,0.05,1,2.0,3,local_search,3,276392168,2026-07-28T22:58:59.693336+00:00,2,500,500,0.00011229515075683594,0.00011801719665527344,0.0004999637603759766,0.003365755081176758,0.0043261051177978516,6,1,7,4,8,False,20,0,2,2,0.8947368421052632,1,1.0,5.0,True,
7,3,7,0.01,0.05,1,2.0,3,local_search,4,55597686,2026-07-28T22:58:59.698013+00:00,2,500,500,0.0001289844512939453,0.00011587142944335938,0.0005178451538085938,0.00018405914306640625,0.0011980533599853516,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,2.0,5,random,0,1836031066,2026-07-28T22:58:59.699546+00:00,2,500,500,0.00011420249938964844,0.00011730194091796875,0.0005118846893310547,0.0015799999237060547,0.002537965774536133,5,0,7,4,8,False,8,0,2,2,1.5714285714285714,2,0.2857142857142857,4.5,True,
7,3,7,0.01,0.05,1,2.0,5,random,1,1174483767,2026-07-28T22:58:59.702417+00:00,2,500,500,0.00011491775512695312,0.00012803077697753906,0.0007331371307373047,0.005676984786987305,0.007073879241943359,4,1,7,4,8,False,24,0,2,2,2.391304347826087,3,0.13043478260869565,4.0,True,
7,3,7,0.01,0.05,1,2.0,5,random,2,747043382,2026-07-28T22:58:59.709920+00:00,2,500,500,0.00011992454528808594,0.00011706352233886719,0.0004851818084716797,0.00016498565673828125,0.0011069774627685547,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,5.0,True,
7,3,7,0.01,0.05,1,2.0,5,random,3,1104720906,2026-07-28T22:58:59.711353+00:00,2,500,500,0.00010585784912109375,0.00011229515075683594,0.0005068778991699219,0.00022101402282714844,0.0011680126190185547,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,7.0,True,
7,3,7,0.01,0.05,1,2.0,5,random,4,764011132,2026-07-28T22:58:59.712835+00:00,2,500,500,0.00010275840759277344,0.00011801719665527344,0.0005190372467041016,0.000659942626953125,0.0016217231750488281,6,1,7,4,8,False,5,0,2,2,0.5,1,1.0,5.0,True,
7,3,7,0.01,0.05,1,2.0,5,linear_combination,0,1518824364,2026-07-28T22:58:59.714790+00:00,2,500,500,0.0001201629638671875,0.00012183189392089844,0.00048089027404785156,0.005072116851806641,0.006020069122314453,6,1,7,4,8,False,16,0,2,2,0.8666666666666667,1,1.0,5.0,True,
7,3,7,0.01,0.05,1,2.0,5,linear_combination,1,480423309,2026-07-28T22:58:59.721339+00:00,2,500,500,0.00014591217041015625,0.00013518333435058594,0.0005218982696533203,0.00041174888610839844,0.0014879703521728516,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,2.0,5,linear_combination,2,1578041019,2026-07-28T22:58:59.723185+00:00,2,500,500,0.00010704994201660156,0.00011301040649414062,0.0005128383636474609,0.002825021743774414,0.0037810802459716797,6,1,7,4,8,False,9,0,2,1,0.875,1,1.0,6.0,False,
7,3,7,0.01,0.05,1,2.0,5,linear_combination,3,65635129,2026-07-28T22:58:59.727304+00:00,2,500,500,0.00013017654418945312,0.00012087821960449219,0.0004949569702148438,0.0004150867462158203,0.0013840198516845703,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,7.0,True,
7,3,7,0.01,0.05,1,2.0,5,linear_combination,4,1730527887,2026-07-28T22:58:59.729043+00:00,2,500,500,0.00011372566223144531,0.00011706352233886719,0.0005099773406982422,0.0004100799560546875,0.0013759136199951172,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,2.0,5,local_search,0,1984156445,2026-07-28T22:58:59.730739+00:00,2,500,500,0.00010895729064941406,0.00011396408081054688,0.0004799365997314453,0.0002281665802001953,0.0011379718780517578,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.5,True,
7,3,7,0.01,0.05,1,2.0,5,local_search,1,1496613831,2026-07-28T22:58:59.732220+00:00,2,500,500,0.00011682510375976562,0.00013208389282226562,0.0005357265472412109,0.00025010108947753906,0.0012688636779785156,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.5,True,
7,3,7,0.01,0.05,1,2.0,5,local_search,2,428723694,2026-07-28T22:58:59.733821+00:00,2,500,500,0.00011110305786132812,0.00011277198791503906,0.0004968643188476562,0.00020885467529296875,0.0011539459228515625,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,2.0,5,local_search,3,1356955797,2026-07-28T22:58:59.735299+00:00,2,500,500,0.00010991096496582031,0.00011587142944335938,0.0004801750183105469,0.0048906803131103516,0.0058650970458984375,6,1,7,4,8,False,19,0,2,2,0.8888888888888888,1,1.0,4.5,True,
7,3,7,0.01,0.05,1,2.0,5,local_search,4,1218446682,2026-07-28T22:58:59.741563+00:00,2,500,500,0.0001308917999267578,0.00011610984802246094,0.0005388259887695312,0.0002257823944091797,0.0012488365173339844,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,2.0,10,random,0,1822505574,2026-07-28T22:58:59.743147+00:00,2,500,500,0.00010609626770019531,0.00012373924255371094,0.0005431175231933594,0.0002238750457763672,0.0012149810791015625,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.01,0.05,1,2.0,10,random,1,2076722004,2026-07-28T22:58:59.744668+00:00,2,500,500,0.00010514259338378906,0.00011706352233886719,0.0005309581756591797,0.000804901123046875,0.0017752647399902344,6,1,7,4,8,False,5,0,2,2,0.5,1,1.0,4.0,True,
7,3,7,0.01,0.05,1,2.0,10,random,2,1820917118,2026-07-28T22:58:59.746789+00:00,2,500,500,0.00010704994201660156,0.0001270771026611328,0.0005338191986083984,0.00021195411682128906,0.0012080669403076172,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,5.0,True,
7,3,7,0.01,0.05,1,2.0,10,random,3,1660456304,2026-07-28T22:58:59.748307+00:00,2,500,500,0.00010395050048828125,0.00012421607971191406,0.0005347728729248047,0.0017921924591064453,0.002785205841064453,6,1,7,4,8,False,8,0,2,1,0.8571428571428571,1,1.0,6.0,False,
7,3,7,0.01,0.05,1,2.0,10,random,4,2039173922,2026-07-28T22:58:59.751411+00:00,2,500,500,0.0001068115234375,0.0001227855682373047,0.0005290508270263672,0.004050016403198242,0.005032777786254883,5,2,7,4,8,False,14,0,2,2,1.3846153846153846,2,0.46153846153846156,3.0,True,
7,3,7,0.01,0.05,1,2.0,10,linear_combination,0,1921730693,2026-07-28T22:58:59.756856+00:00,2,500,500,0.0001399517059326172,0.00011801719665527344,0.0005180835723876953,0.0004448890686035156,0.0014920234680175781,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.01,0.05,1,2.0,10,linear_combination,1,78110113,2026-07-28T22:58:59.758685+00:00,2,500,500,0.0001201629638671875,0.00011682510375976562,0.000492095947265625,0.00045013427734375,0.001405954360961914,6,1,7,4,8,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.01,0.05,1,2.0,10,linear_combination,2,808787347,2026-07-28T22:58:59.760429+00:00,2,500,500,0.00010967254638671875,0.00011610984802246094,0.0004870891571044922,0.054574012756347656,0.05551481246948242,4,1,7,4,8,False,126,0,2,2,2.552,3,0.04,5.0,True,
